LAYER_NUMBER,MEAN (E7),MEAN (E8),MEAN (E14),MEAN (E15),MEAN (13),MEAN (16)
4006,2681.19,2248.77,2150.03,2157.31,,
4007,2828.28,2349.27,2230.65,2228.53,,
4008,2680.65,2236.28,2140.51,2161.45,,
4009,2748.73,2276.09,2166.43,2164,,
4010,2790.59,2328,2244.46,2241.37,,
4011,2699.64,2275.33,2151.67,2153.46,,
4012,2734,2283.06,2191.48,2195.29,,
4013,2751.18,2317.35,2210.94,2217.43,,
4014,2650.43,2217.44,2113.25,2133.18,,
4015,2838.58,2352.41,2233.75,2235.36,,
4016,2692.58,2258.53,2161.11,2177.72,,
4017,2732.96,2271.82,2152.91,2157.56,,
4018,2785.24,2336.06,2250.1,2244.63,,
4019,2692.93,2240.83,2124.73,2128.17,,
4020,2754.17,2300.75,2204.94,2200.02,,
4021,2771.22,2342.92,2228.32,2228.39,,
4022,2630.2,2206.18,2110.35,2131.96,,
4023,2829.89,2355.5,2238.68,2234,,
4024,2682.46,2258.03,2172.17,2179.86,,
4025,2711.84,2257.27,2148.31,2156.24,,
4026,2797.81,2353.35,2273.08,2274.32,,
4027,2725.18,2277.58,2167.98,2166.35,,
4028,2668.14,2265.31,2172.11,2178.96,,
4029,2774.81,2332.13,2223.22,2233.3,,
4030,2631.74,2213.28,2112.32,2132.68,,
4031,2807.52,2369.03,2245.4,2254.27,,
4032,2679.63,2270.05,2196.08,2203.81,,
4033,2693.18,2246.25,2133.68,2127.21,,
4034,2773.73,2325.5,2236.98,2236.99,,
4035,2733.6,2290.54,2174.65,2175.69,,
4036,2691.34,2250.16,2162.37,2168.02,,
4037,2800.67,2340.16,2232.85,2234.26,,
4038,2690.29,2249.71,2151.52,2161.15,,
4039,2803.59,2323.39,2226.1,2218.74,,
4040,2686.34,2278.1,2197.35,2195.38,,
4041,2709.3,2264.55,2161.16,2156.85,,
4042,2784.57,2338.76,2269.83,2264.35,,
4043,2739.24,2279.58,2186.16,2175.98,,
4044,2690.83,2239.11,2165.76,2167.6,,
4045,2780.96,2311.38,2216.05,2219.26,,
4046,2677.32,2227.02,2144.41,2147.36,,
4047,2765.55,2301.14,2187.09,2190.49,,
4048,2655.03,2208.48,2159.82,2172.33,,
4049,2666.8,2191.25,2110.75,2093.85,,
4050,2695.07,2227.15,2177.49,2185.72,,
4051,2585.16,2159.03,2081.9,2087.92,,
4052,2608.14,2153.87,2110.12,2103.18,,
4053,2741.77,2262.2,2188.88,2180.34,,
4054,2619.01,2166.37,2095.54,2100.88,,
4055,2714.67,2254.29,2160.55,2143.46,,
4056,2655.54,2210.29,2155.18,2151.3,,
4057,2640.39,2173.82,2085.02,2073.83,,
4058,2733.95,2257.8,2184.92,2184.41,,
4059,2713.71,2234.02,2129.91,2121.36,,
4060,2644.59,2167.3,2087.24,2091.02,,
4061,2741.55,2290.98,2192.19,2177.24,,
4062,2596.52,2158.87,2078.03,2095.27,,
4063,2734.9,2239.83,2139.44,2151,,
4064,2683.26,2225.23,2159.63,2164.48,,
4065,2655.1,2186.09,2086.79,2077.9,,
4066,2724.81,2255.15,2181.48,2187.57,,
4067,2698.22,2224.36,2120.21,2115.77,,
4068,2613.83,2167.9,2084.68,2092.72,,
4069,2778.33,2299.99,2198.95,2191.96,,
4070,2649.4,2196.51,2110.08,2123.97,,
4071,2705.03,2228.95,2129.73,2126.04,,
4072,2681.96,2231.86,2165.41,2162.46,,
4073,2637.58,2179.75,2070.82,2065.5,,
4074,2735.68,2261.62,2185.81,2178.76,,
4075,2681.01,2223.62,2135.85,2126.12,,
4076,2628.89,2164.87,2086.77,2100.02,,
4077,2785.27,2295.89,2197.12,2190.36,,
4078,2641.7,2182.75,2104.05,2108.38,,
4079,2724.92,2234.47,2141.54,2137.4,,
4080,2684.61,2236.27,2172.64,2175.17,,
4081,2668.92,2210.18,2105.83,2089.25,,
4082,2710.63,2238.57,2155.08,2164.58,,
4083,2689.72,2213.94,2125.22,2113,,
4084,2630.76,2169.93,2085.93,2088.14,,
4085,2769.81,2285.34,2186.84,2185.91,,
4086,2648.65,2177.31,2095.33,2105.26,,
4087,2667.94,2179.84,2079.01,2079.32,,
4088,2692.97,2210.54,2143.84,2142.58,,
4089,2667.4,2169.73,2074.58,2059.9,,
4090,2689.59,2204.83,2127.17,2127.98,,
4091,2649.52,2191.08,2091.93,2090.14,,
4092,2598.62,2129.76,2050.04,2052.24,,
4093,2759.36,2258.08,2156.12,2143.03,,
4094,2595.94,2125.95,2048.07,2056.66,,
4095,2662.91,2161.67,2060.16,2063.69,,
4096,2723.04,2228.84,2155.97,2135.56,,
4097,2662.86,2170.57,2062.31,2047.47,,
4098,2705.85,2180.89,2101.39,2098.41,,
4099,2692.54,2193.89,2098.92,2077.17,,
4100,2592.14,2109.17,2026.45,2032.94,,
4101,2746.25,2239.68,2141.13,2120.49,,
4102,2650.6,2151.67,2079.74,2076.49,,
4103,2654.59,2141.03,2042.47,2029.53,,
4104,2721.65,2227.52,2146.47,2136.78,,
4105,2641.37,2141.61,2041.24,2024.01,,
4106,2708.26,2191.18,2112.74,2104.43,,
4107,2690.29,2184.25,2085.86,2076.13,,
4108,2616.82,2119.15,2030.45,2033.74,,
4109,2792.7,2248.37,2141.86,2122.36,,
4110,2656.86,2156.42,2074.64,2068.88,,
4111,2650.79,2133.92,2000.87,2017.16,,
4112,2729.99,2227.56,2130.61,2132.87,,
4113,2692.29,2174.64,2064.45,2050.28,,
4114,2661.46,2151.68,2068.51,2064.9,,
4115,2704.38,2189.65,2089.44,2081.37,,
4116,2612.51,2131.27,2034.38,2031.51,,
4117,2794.24,2249.29,2146.43,2130.28,,
4118,2674.26,2153.21,2088.81,2074.86,,
4119,2676.63,2149.08,2054.46,2026.52,,
4120,2738.83,2216.42,2158.36,2134.47,,
4121,2653.12,2148.65,2058.74,2017.79,,
4122,2677.34,2167.54,2104.29,2074.47,,
4123,2746.56,2217.71,2162.58,2109.54,,
4124,2623.16,2107.31,2004.24,2032.64,,
4125,2795.49,2246.77,2137.31,2132.38,,
4126,2691.01,2161.23,2086.2,2065.52,,
4127,2496.21,2139.23,2044.3,2021.15,,
4128,2455.31,2252.87,2182.1,2153.51,,
4129,2393.64,2161.82,2086.55,2050.1,,
4130,2470.34,2150.98,2080.96,2063.87,,
4131,2599.51,2229.82,2147.39,2113.76,,
4132,2518.7,2115.92,2047.79,2024.44,,
4133,2740.13,2236.65,2153.7,2128.1,,
4134,2656.59,2164.67,2098.82,2080.54,,
4135,2696.19,2159.05,2073.24,2040.04,,
4136,2767.21,2217.74,2164.88,2123.94,,
4137,2717.92,2165.75,2086.51,2044.1,,
4138,2725.86,2160.32,2109.41,2069.24,,
4139,2857.46,2253.98,2182.54,2146.1,,
4140,2692.14,2136.66,2080.34,2048.99,,
4141,2787.48,2219.4,2134.41,2088.08,,
4142,2703.46,2155.63,2105.98,2074.97,,
4143,2728.88,2147.43,2066.51,2021.57,,
4144,2848.85,2225.5,2178.73,2132.48,,
4145,2816.55,2185.21,2118.66,2072.48,,
4146,2746.01,2123.16,2082.53,2042.82,,
4147,2870.39,2246.92,2181.97,2127.5,,
4148,2660.85,2092.32,2034.13,2013.35,,
4149,2841.69,2208.72,2127.05,2082.98,,
4150,2795.61,2174.42,2126.89,2095.02,,
4151,2760.8,2152.7,2078.82,2030.21,,
4152,2851.94,2233.67,2173.65,2141.58,,
4153,2810.29,2184.27,2105.62,2058.27,,
4154,2750.82,2152.23,2094.94,2057.63,,
4155,2905.35,2256.12,2178.55,2131.3,,
4156,2772.67,2152.71,2094.97,2068.29,,
4157,2812.36,2207.51,2126.34,2078.61,,
4158,2690.28,2159.47,2112.52,2079.3,,
4159,2731.88,2151.91,2068.33,2019.8,,
4160,2871.6,2246.82,2179.97,2139,,
4161,2796.39,2189.59,2118.09,2065.86,,
4162,2725.82,2122.39,2060.15,2048.01,,
4163,2906.25,2245.46,2170.79,2124.07,,
4164,2739.54,2126.23,2063.18,2037.91,,
4165,2846.16,2180.92,2102.16,2063.82,,
4166,2853.81,2211.6,2163.25,2113.74,,
4167,2798.13,2151.55,2071.8,2021.91,,
4168,2881.78,2210.58,2162.43,2121.91,,
4169,2801.82,2166.35,2098.95,2055.18,,
4170,2748.3,2121.36,2061.27,2023.31,,
4171,2919.85,2274.06,2196.58,2154.84,,
4172,2730.11,2137.99,2060.13,2037.6,,
4173,2850.39,2182.82,2094.85,2049.76,,
4174,2849.15,2214.22,2158.19,2112.25,,
4175,2825.04,2171.1,2082.91,2038.88,,
4176,2890.87,2233.03,2173.52,2117.24,,
4177,2852.98,2200.34,2117.38,2065.87,,
4178,2746.31,2112.86,2049.06,2017.31,,
4179,2936.89,2251.41,2175.85,2127.43,,
4180,2783.62,2150.03,2085.91,2060.49,,
4181,2825.23,2184.13,2098.63,2062.56,,
4182,2861.97,2229.84,2174.04,2133.49,,
4183,2792.84,2143.43,2061.38,2022.77,,
4184,2870.53,2213.15,2150.29,2113.32,,
4185,2837.22,2188.21,2118.2,2073.41,,
4186,2778.29,2150.84,2083.65,2045.01,,
4187,2946.72,2268.75,2187.83,2141.77,,
4188,2791.08,2148.06,2089.2,2065.97,,
4189,2841.42,2179.7,2086.3,2033.8,,
4190,2888.29,2244.22,2172.13,2136.32,,
4191,2763.8,2169.25,2060.89,2015.31,,
4192,2871.86,2216.12,2144.99,2100.57,,
4193,2864.82,2228.79,2141.1,2103.86,,
4194,2803.34,2159.91,2088.87,2036.62,,
4195,2960.1,2286.86,2180.39,2124.52,,
4196,2783.46,2169.46,2092.02,2070.81,,
4197,2825.07,2172.95,2072.9,2028.06,,
4198,2919.05,2265.2,2191.74,2147.07,,
4199,2810.61,2183.89,2073.73,2037.21,,
4200,2847.94,2199.86,2106.82,2087.26,,
4201,2835.41,2221.1,2124.58,2088.07,,
4202,2745.61,2159.32,2063.31,2035.54,,
4203,2939.16,2285.78,2171.07,2135.24,,
4204,2818.59,2191.79,2112.84,2075.68,,
4205,2838.42,2186.62,2082.71,2035.26,,
4206,2897.13,2255.65,2180.66,2135.37,,
4207,2799.3,2170.54,2058.61,2007.23,,
4208,2826.37,2198.15,2113.47,2074.99,,
4209,2915.15,2265.69,2171.82,2126.09,,
4210,2761.1,2147.59,2073.06,2039.59,,
4211,2911.42,2262.61,2160.58,2111.65,,
4212,2782.76,2182.95,2095.39,2069.55,,
4213,2807.4,2174.81,2074.24,2038.04,,
4214,2904.71,2281.28,2200.36,2149.82,,
4215,2844.05,2208.41,2097.3,2053.88,,
4216,2806.75,2173.49,2092.14,2064.85,,
4217,2913.22,2271.83,2168.15,2117.81,,
4218,2772.14,2158.11,2067.82,2040.73,,
4219,2937.19,2269.43,2163.33,2121.89,,
4220,2842.95,2210.53,2123.44,2096.78,,
4221,2802.59,2186.57,2080.56,2037.47,,
4222,2893.67,2267.29,2181.14,2147.43,,
4223,2810.98,2186.45,2082.15,2037.67,,
4224,2813.93,2192.9,2102.82,2063.65,,
4225,2928.47,2290.05,2174.35,2135.68,,
4226,2781.23,2166.05,2078.66,2049.52,,
4227,2951.8,2273.8,2157.76,2108.92,,
4228,2818.64,2206.69,2118.21,2096.77,,
4229,2845.45,2198.62,2088.81,2051.56,,
4230,2903.81,2274.68,2180.65,2147.11,,
4231,2790.75,2190.23,2082.95,2053.35,,
4232,2782.61,2174.74,2083.58,2056.27,,
4233,2916.83,2275.18,2169.55,2131.22,,
4234,2768.38,2151.53,2074.26,2039.13,,
4235,2910.9,2250.11,2136.73,2109.14,,
4236,2859.87,2232.62,2151.74,2119.76,,
4237,2852.18,2193.3,2079.8,2039.63,,
4238,2895.96,2259.33,2187.71,2152.63,,
4239,2835.68,2199.46,2086.8,2056.05,,
4240,2803.62,2177.68,2087.05,2053.5,,
4241,2922.64,2294.12,2191.93,2155.6,,
4242,2779.16,2179.39,2084.47,2056.83,,
4243,2905.52,2246.91,2138.45,2094.91,,
4244,2837.26,2225.19,2146.18,2104.95,,
4245,2820.34,2175.01,2064.7,2019.51,,
4246,2930.91,2280.77,2187.62,2150.65,,
4247,2868.05,2229.07,2126.68,2077.6,,
4248,2792.84,2163.23,2081.01,2044.61,,
4249,2973.1,2314.83,2202.99,2158.85,,
4250,2765.03,2147.78,2059.22,2038.16,,
4251,2839.66,2221.65,2114.3,2090.49,,
4252,2861.11,2246.71,2171.62,2131.53,,
4253,2819.13,2180.8,2061.56,2022.07,,
4254,2899.44,2246.85,2157.56,2126.43,,
4255,2842.92,2228.05,2104.32,2070.79,,
4256,2801.1,2176.41,2084.04,2057.85,,
4257,2950.41,2295.32,2184.96,2150.24,,
4258,2824.18,2192.34,2097.95,2077.96,,
4259,2894.16,2243.29,2121.67,2086.88,,
4260,2880.35,2246.79,2169.5,2131.87,,
4261,2784.13,2193.44,2071.43,2032.35,,
4262,2899.08,2264.6,2174.51,2142.05,,
4263,2882.7,2250.4,2145.82,2108.07,,
4264,2785.95,2155.33,2060.9,2034.04,,
4265,2963.93,2303.86,2181.93,2143.12,,
4266,2780.37,2162.74,2070.26,2047.58,,
4267,2892.39,2236.27,2122.18,2083.44,,
4268,2884.28,2254.35,2173.88,2136.34,,
4269,2831.73,2194.9,2079.63,2047.07,,
4270,2916.96,2253.13,2159,2129.97,,
4271,2849.76,2240.79,2135.45,2099.45,,
4272,2784.82,2174.53,2081.78,2053.34,,
4273,2947.48,2288.16,2171.84,2138.96,,
4274,2830.21,2196.12,2112.07,2073.21,,
4275,2880.43,2214.5,2101.32,2062.49,,
4276,2900.63,2245.48,2162.71,2127.32,,
4277,2806.82,2162.55,2037.22,2014.83,,
4278,2918.27,2259.04,2169.38,2132.44,,
4279,2895.42,2266.88,2153.9,2122.56,,
4280,2802.92,2180.03,2082.04,2063.19,,
4281,2939.1,2301.64,2181.53,2141.51,,
4282,2807.93,2187.93,2097.17,2073.57,,
4283,2861.39,2220.05,2102.52,2067.41,,
4284,2908.01,2267.13,2177.86,2137.31,,
4285,2846.95,2213.16,2093.16,2050.27,,
4286,2866.61,2221.57,2121.62,2092.62,,
4287,2893.42,2260.55,2147.06,2109.38,,
4288,2783.22,2161.7,2060.96,2045.93,,
4289,2965.22,2296.33,2181.52,2147.03,,
4290,2817.91,2201.11,2116.78,2094.28,,
4291,2824.64,2213.15,2090.55,2051.9,,
4292,2902.37,2281.54,2190.73,2159.16,,
4293,2820.82,2184.05,2078.33,2034.06,,
4294,2865.9,2236.91,2138.12,2108.28,,
4295,2917.7,2280.22,2170.43,2137.05,,
4296,2788.11,2171.89,2073.59,2055.9,,
4297,2946.51,2277.39,2160.36,2117.04,,
4298,2823.74,2210.36,2123.58,2088.29,,
4299,2818.59,2186.5,2060.71,2038.1,,
4300,2918.19,2282.48,2194.75,2155.25,,
4301,2832.77,2229.75,2112.08,2067.09,,
4302,2831.35,2213.2,2121.75,2080.25,,
4303,2918.24,2277.18,2175.36,2124.91,,
4304,2808.93,2181.17,2083.71,2048.11,,
4305,2939.64,2278.44,2158.99,2124.08,,
4306,2846.22,2230.83,2137.87,2108.05,,
4307,2865.01,2219.17,2094.05,2047.57,,
4308,2914.23,2272.69,2174.48,2152.69,,
4309,2831.38,2188.57,2063.77,2033.61,,
4310,2858.51,2213.68,2103.82,2080.17,,
4311,2924.88,2299.46,2185.26,2146.65,,
4312,2785.38,2175.48,2074.18,2054.51,,
4313,2952.44,2275.21,2155.2,2113.4,,
4314,2844.51,2229.85,2138.62,2102.62,,
4315,2839.84,2194.48,2077.73,2050.22,,
4316,2942.12,2295.23,2196.69,2153.87,,
4317,2872.16,2224.88,2101.11,2063.2,,
4318,2841.12,2196.12,2099.09,2058.39,,
4319,2932.11,2278.12,2162.67,2131.42,,
4320,2783.06,2170.34,2059.42,2037.72,,
4321,2913.7,2261.95,2142.55,2118.98,,
4322,2856,2246.73,2155.35,2118.58,,
4323,2843.14,2198.13,2066.61,2027.32,,
4324,2921.97,2273.34,2177.86,2146.43,,
4325,2872.59,2236.33,2114.17,2081.11,,
4326,2826.59,2192.19,2098.9,2067.64,,
4327,2974.52,2315.27,2196.68,2159.6,,
4328,2787.73,2173.72,2068.74,2054.74,,
4329,2909.03,2247.84,2123.76,2096.92,,
4330,2856.54,2235.53,2143.43,2109.09,,
4331,2797.65,2200.86,2068.77,2040.06,,
4332,2901.14,2274.52,2180.41,2146.09,,
4333,2875.24,2226.02,2130.38,2082.45,,
4334,2795.42,2181.75,2085.72,2047.99,,
4335,2950.04,2297.49,2175.91,2141.39,,
4336,2795,2172.94,2079.97,2047.12,,
4337,2911.74,2257.59,2132.07,2099.43,,
4338,2864.93,2254.27,2147.92,2125.46,,
4339,2852.52,2207.42,2077.27,2039.33,,
4340,2920.21,2281.01,2171.24,2152.09,,
4341,2815.66,2219.91,2104.8,2068.9,,
4342,2776.39,2180.99,2077.16,2048.05,,
4343,2938.1,2311.2,2191.46,2148.63,,
4344,2800.34,2186.77,2085.56,2056.97,,
4345,2905.72,2239.16,2111.66,2077.59,,
4346,2853.22,2245.48,2148.43,2121.71,,
4347,2838.48,2204.29,2071.69,2036.76,,
4348,2923.16,2284.3,2177.21,2150.49,,
4349,2849.1,2225.47,2102.58,2069.14,,
4350,2810.7,2183.79,2071.5,2048.77,,
4351,2954.28,2312.95,2188.36,2150.96,,
4352,2772.21,2169.81,2065.56,2051.14,,
4353,2877.47,2237.67,2104.96,2078.26,,
4354,2911.59,2284.24,2186.22,2148.57,,
4355,2860.22,2226.49,2099.69,2058.48,,
4356,2913.59,2258.87,2158.57,2138.73,,
4357,2879.19,2240.37,2119.43,2084.03,,
4358,2801.46,2191.91,2079.66,2048.34,,
4359,2964.23,2311,2182.45,2137.03,,
4360,2866.57,2233.44,2116.78,2093.07,,
4361,2850.59,2223.92,2096.93,2064,,
4362,2897.27,2277.22,2172.59,2146.23,,
4363,2828.6,2208.38,2070.96,2042.8,,
4364,2936.25,2285.21,2179.02,2145.55,,
4365,2892.14,2254.66,2123.01,2096.58,,
4366,2837.82,2194.77,2090.95,2058.36,,
4367,2987.3,2319.24,2189.93,2140.76,,
4368,2854.21,2221.3,2112.3,2084.02,,
4369,2867.38,2227.95,2103.67,2067.62,,
4370,2943.44,2303.58,2197.71,2168.41,,
4371,2823.43,2205.88,2078.35,2037.8,,
4372,2857.88,2233.69,2128.41,2107.91,,
4373,2883.86,2248.33,2119.32,2085.96,,
4374,2793.27,2173.18,2060.67,2038.99,,
4375,2979.42,2324.98,2193,2162.06,,
4376,2866.73,2211.34,2136.33,2108.12,,
4377,2839.36,2194.99,2066.8,2022.84,,
4378,2929.39,2282.9,2174.61,2145.94,,
4379,2839.51,2209.46,2079.07,2037.42,,
4380,2884.33,2252.09,2139.47,2106.69,,
4381,2863.6,2255.14,2132.14,2104.05,,
4382,2817.03,2190.14,2079.99,2052.47,,
4383,2955.91,2289.99,2160.97,2122.63,,
4384,2826.98,2195.86,2095.83,2062.5,,
4385,2863.56,2216.03,2078.63,2041.84,,
4386,2932.16,2262.56,2174.97,2146.78,,
4387,2870.22,2186.42,2079.51,2036.55,,
4388,2865.96,2211.87,2110.22,2090.99,,
4389,2894.67,2255.25,2131.45,2095.15,,
4390,2826.69,2216.24,2084.52,2059.56,,
4391,2905.94,2297.19,2160.22,2128.27,,
4392,2816.71,2212.01,2099.16,2083.21,,
4393,2851.78,2222.87,2069.63,2041.94,,
4394,2954.7,2302.99,2187.13,2167.69,,
4395,2821.03,2203.25,2058.23,2023.65,,
4396,2867.44,2247.97,2129.27,2101.75,,
4397,2927.23,2299.46,2156.86,2122.32,,
4398,2811.84,2202.11,2081.48,2059.6,,
4399,2956.83,2288.38,2158.18,2112.77,,
4400,2831.84,2207.18,2100.14,2079.24,,
4401,2813.33,2224.19,2071.88,2042.51,,
4402,2933.44,2292.41,2174.44,2142.84,,
4403,2878.66,2260.07,2118.62,2088.81,,
4404,2840.8,2213.95,2093.25,2067.88,,
4405,2946.59,2308.17,2167.28,2132.36,,
4406,2782.28,2169.29,2055.09,2028.2,,
4407,2947.87,2288.23,2142.3,2107.34,,
4408,2850.47,2223.34,2122.92,2095.38,,
4409,2808.82,2181.56,2041.22,2015.47,,
4410,2934.86,2297.91,2179.32,2164.22,,
4411,2848.64,2251.94,2118.27,2081.57,,
4412,2830.15,2223.59,2113.44,2083.04,,
4413,2953.65,2316.55,2184.5,2156.43,,
4414,2826.3,2194.82,2082.9,2061.82,,
4415,2948.31,2293.01,2157.46,2118.99,,
4416,2856.57,2222.28,2121.51,2097.23,,
4417,2840.67,2212.22,2073.77,2041.54,,
4418,2942.42,2295.82,2174.55,2148.89,,
4419,2897.62,2261.15,2118.99,2094.73,,
4420,2833.04,2195.61,2070.4,2059.47,,
4421,2923.8,2293.04,2173.78,2129.42,,
4422,2806.96,2183.64,2068.19,2051.12,,
4423,2919.38,2263.23,2122.86,2099.54,,
4424,2889.07,2256.81,2145.85,2117.81,,
4425,2848.03,2214.22,2082.67,2052.34,,
4426,2932.21,2272.14,2161.62,2144.38,,
4427,2855.94,2217.1,2090.2,2057.06,,
4428,2840.86,2217.4,2105.68,2073.83,,
4429,2984.2,2314.69,2187.65,2152.29,,
4430,2844.67,2201.57,2095.17,2067.57,,
4431,2873.04,2250.83,2108.7,2074.86,,
4432,2865.36,2238.66,2136.92,2109.35,,
4433,2854.11,2217.21,2084.39,2045.12,,
4434,2946.7,2278.71,2165.53,2140.24,,
4435,2888.8,2233.02,2118.14,2087.06,,
4436,2838.36,2189.67,2074.79,2053.6,,
4437,3003.36,2319.43,2187.78,2145.76,,
4438,2794.72,2166.57,2058.02,2045.77,,
4439,2908.29,2239.49,2108.34,2076.19,,
4440,2936.98,2280.7,2180.87,2146.48,,
4441,2822.08,2218.38,2077.97,2039.99,,
4442,2940.08,2270.58,2156.28,2139.42,,
4443,2885.05,2239.01,2114.13,2081.98,,
4444,2845.41,2210.53,2096.01,2059.9,,
4445,3008.21,2322.74,2196.31,2171.17,,
4446,2825.09,2200.06,2079.94,2068.12,,
4447,2899.83,2248.44,2105.36,2070.28,,
4448,2924.53,2263.46,2167.66,2141.46,,
4449,2823.17,2189.84,2037.68,2021.18,,
4450,2952.5,2288.12,2158.09,2136.09,,
4451,2876.39,2247.2,2129.51,2105.11,,
4452,2818.86,2189.48,2068.4,2055.71,,
4453,3006.96,2317.2,2177.36,2147.64,,
4454,2838.72,2203.88,2098.27,2078.79,,
4455,2878.51,2216.87,2084.95,2064.01,,
4456,2930.32,2277.14,2169.29,2153.16,,
4457,2868.06,2222.16,2090.12,2066.15,,
4458,2926.65,2253.12,2139.34,2124.15,,
4459,2911.54,2254.69,2135.07,2111,,
4460,2832.04,2192.9,2076.82,2055.27,,
4461,2972.11,2325.08,2191.15,2168.48,,
4462,2839.85,2228.53,2123.88,2106.46,,
4463,2872.77,2223.15,2087.21,2063.59,,
4464,2918.08,2272.06,2167.88,2160.4,,
4465,2850,2211.08,2073.6,2048.74,,
4466,2910.28,2256.11,2131.26,2111.38,,
4467,2928.35,2282.17,2158.39,2137.49,,
4468,2828.63,2191.63,2070.28,2065.04,,
4469,2990.4,2310.67,2168.74,2142.41,,
4470,2817.88,2192.79,2089.82,2083.3,,
4471,2845.41,2221.46,2095.32,2073.74,,
4472,2969.63,2316.9,2203.59,2181.64,,
4473,2856.98,2206.61,2073.21,2054.95,,
4474,2916.33,2246.18,2130.05,2115.97,,
4475,2927.32,2265.74,2142.68,2115.89,,
4476,2808.06,2167.91,2050.75,2045.47,,
4477,2985.42,2308.38,2175.24,2149.42,,
4478,2875.8,2223.26,2120.62,2100.93,,
4479,2849.83,2191.26,2057.57,2038.25,,
4480,2946.27,2296.71,2175.24,2166.03,,
4481,2817.33,2215.37,2080.83,2059.45,,
4482,2896.37,2233.6,2122.46,2100.59,,
4483,2947.86,2301.1,2177.18,2156.37,,
4484,2820.72,2191.31,2080.35,2058.83,,
4485,2973.7,2289.07,2151.41,2121.55,,
4486,2845.95,2223.27,2115.92,2105.86,,
4487,2872.2,2219.47,2072.73,2052.54,,
4488,2958.66,2308.71,2198.09,2171.18,,
4489,2892.21,2233.8,2101.94,2077.68,,
4490,2843.41,2192.73,2081.74,2083.78,,
4491,2926.76,2303.42,2165.11,2138.59,,
4492,2798.98,2186.34,2069.02,2051.61,,
4493,2977.67,2301.25,2166.3,2142.46,,
4494,2885.31,2245.76,2145.63,2122.61,,
4495,2854.19,2203.64,2054.97,2027.5,,
4496,2951.8,2295.83,2181.23,2176.19,,
4497,2864.82,2205.16,2081.89,2047.93,,
4498,2871.55,2223.7,2108.29,2101.79,,
4499,2964.38,2298.99,2170.53,2145.38,,
4500,2810.61,2157.18,2057.96,2043.19,,
4501,2942.38,2288.84,2154.67,2125.42,,
4502,2867.78,2251.76,2137.76,2129.5,,
4503,2838.43,2210.44,2067.13,2054.01,,
4504,2964.31,2317.19,2192.56,2180.03,,
4505,2873.09,2225.95,2098.68,2085.63,,
4506,2824.82,2192.26,2066.65,2070.43,,
4507,2966.55,2298.55,2163.78,2140.51,,
4508,2821.77,2184.12,2077.49,2063.7,,
4509,2966.9,2289.99,2153.7,2140.44,,
4510,2908.46,2261.32,2159.43,2141.71,,
4511,2834.36,2228.98,2078.93,2052.63,,
4512,2918.06,2270.46,2153.69,2149.98,,
4513,2872.33,2228.69,2102.52,2076.11,,
4514,2848.03,2213.23,2076.85,2061.92,,
4515,3008.02,2335.82,2203.73,2180.72,,
4516,2859.55,2204.41,2093.21,2087.05,,
4517,2968.21,2269.02,2126.63,2100.88,,
4518,2914.28,2259.18,2158.55,2146.59,,
4519,2860.74,2215.25,2084.07,2055.06,,
4520,2948.39,2286.15,2166.36,2158.34,,
4521,2870.67,2256.67,2117.45,2107.35,,
4522,2810.61,2186.17,2059.69,2063.89,,
4523,2986.64,2324.16,2188.52,2161.12,,
4524,2841.57,2198.8,2091.85,2080.73,,
4525,2948.11,2277.31,2138.94,2123.41,,
4526,2944.09,2283.41,2167.06,2154.54,,
4527,2850.07,2212.66,2067.44,2047.27,,
4528,2961.27,2287.01,2160.23,2160.51,,
4529,2894.41,2243.2,2119.64,2096.72,,
4530,2841.05,2217.42,2086.14,2077.55,,
4531,2965.64,2316.95,2185.91,2168.62,,
4532,2858.02,2202.15,2078.91,2087.58,,
4533,2929.55,2252.85,2108.52,2088.88,,
4534,2947.28,2279.87,2174.28,2152.11,,
4535,2852.87,2205.58,2060.1,2039.07,,
4536,2966.18,2296.85,2164.13,2157.68,,
4537,2917.49,2274.19,2138.86,2122.47,,
4538,2870.05,2213.51,2088.04,2084.16,,
4539,3009.37,2332.48,2187.32,2158,,
4540,2843.58,2196.57,2077.06,2071.11,,
4541,2881.58,2242.18,2100.62,2085.96,,
4542,2945.29,2285.26,2171.82,2151.84,,
4543,2869.64,2216.87,2067.8,2048.47,,
4544,2925.2,2259.58,2135.43,2135.41,,
4545,2915.55,2265.14,2134.35,2119.02,,
4546,2845.24,2198.07,2071.62,2056.58,,
4547,3027.92,2331.09,2188.08,2170.45,,
4548,2890.64,2194.01,2104.48,2112.39,,
4549,2915.09,2241.12,2101.88,2077.96,,
4550,2974.34,2291.8,2183.22,2168.81,,
4551,2871.95,2227.37,2100.79,2082.05,,
4552,2939.13,2271.75,2152.33,2145.95,,
4553,2959.84,2282.05,2170.39,2153.01,,
4554,2897.68,2208.99,2096.44,2086.73,,
4555,3058.34,2321.84,2211.89,2184.29,,
4556,2899.37,2203.27,2112.53,2118.9,,
4557,2963.8,2235.6,2138.37,2113.77,,
4558,3052.87,2306.98,2233.32,2222.37,,
4559,2948.63,2226.68,2132.74,2104.83,,
4560,2985.34,2265.96,2170.36,2173.77,,
4561,3014.52,2287.6,2232.77,2198.94,,
4562,2932.13,2177.39,2125.84,2126.42,,
4563,3128.31,2323.66,2260.54,2247.18,,
